channel,participant_id,time_of_day,minute,AU,mean,median,std,min,max,range,rms,variance,cv,trend_slope,trend_r2,autocorr_lag1,fft_mean,fft_max,dominant_freq
R,9,evening,1,0.673151351,89.82870763142643,89.77886196456865,0.4143040936317572,88.89557013667104,90.77568971335045,1.8801195766794052,89.82966304408744,0.17164788200003184,0.004612156898500141,-0.0012489505860718139,0.002725540651514985,0.8964603962687938,1.7739928566551015,9.426344661170225,2.0
R,9,evening,2,0.673151351,88.30407564237635,89.13207147530262,2.0740056944796534,82.56912478745886,90.4493139230804,7.880189135621535,88.3284284626148,4.301499620734029,0.02348708911969501,-0.047926280988460496,0.16015045283140666,0.8978049691770106,8.932596980279198,47.45952376949348,5.0
R,9,evening,3,0.673151351,82.81220810830331,81.89184282999253,4.036365579346092,75.61021816299821,91.2561958821614,15.645977719163199,82.91051838496165,16.292247090129916,0.04874119011027756,-0.031001856535376522,0.01769273680123162,0.8824486300034845,17.744497639090103,104.93025572419667,5.0
R,9,evening,4,0.673151351,81.63251409993958,81.1582477472733,3.0030117897561968,77.80763349515796,91.84596429433456,14.038330799176606,81.68773125804299,9.018079809414717,0.036786957041551535,0.11275051442758025,0.42278891313974065,0.964954295175037,14.82063243089746,92.6633865950603,1.0
R,9,evening,0,1.415200022,108.93619045998936,106.60267601708841,5.7811783496302125,104.22955851910098,129.25264333917912,25.02308482007814,109.08948443844307,33.422023110233106,0.053069400762851715,-0.25486012462582924,0.5828699258004036,0.9907720809585214,31.409048149172982,143.62792071236876,1.0
R,9,evening,1,1.415200022,104.13262471209487,103.95033973233797,2.191778626233403,100.74468297432831,114.10967166894169,13.364988694613373,104.15568838511125,4.803893546413584,0.021047953339145515,0.03324423525855538,0.06899854293409216,0.9105513406554171,13.199999582917076,38.24372323577863,2.0
R,9,evening,2,1.415200022,104.85178597333389,103.04015310911808,5.1059211526155055,95.96273796328975,116.94493465314662,20.982196689856863,104.9760327532649,26.07043081672645,0.04869655871600592,0.08646247059086891,0.08600182643943242,0.8662331511696549,25.339768002472407,125.8613355612168,1.0
R,9,evening,3,1.415200022,102.05888472426801,100.59265279600491,3.192296636015164,97.58485643429206,109.93479765352716,12.349941219235092,102.10879839158689,10.190757812313732,0.03127896845362348,-0.10276693500942058,0.31081425452294853,0.8342312979880664,16.620886581942592,86.71952562714186,2.0
R,9,evening,4,1.415200022,103.38363122453045,103.47520635485698,7.214172891682376,87.93771670029025,120.06119051117052,32.12347381088027,103.63503025367818,52.04429051108487,0.06978061038808647,0.04056177336959914,0.00948115783752838,0.8502756257426398,35.25146229039785,152.64519910851217,6.0
R,9,afternoon,0,2.387890704,96.85443751624332,95.67913428681865,4.21577786188448,92.74339422775026,111.02903140809973,18.285637180349468,96.94614406756276,17.77278298075528,0.04352694589488674,-0.18582913560316838,0.5827372447682647,0.9930660045041266,23.211284158037763,89.09612525367318,1.0
R,9,afternoon,1,2.387890704,93.77824744515513,93.34109742916957,1.3341849450390193,92.26980843656813,97.59351639753427,5.323707960966146,93.7877377024967,1.780049467568771,0.0142270193914322,0.04611346131390523,0.3582811610845727,0.8912776661390462,6.147301844678683,32.09022792397854,1.0
R,9,afternoon,2,2.387890704,95.04871332601695,94.02320758205781,3.128788185489744,91.05062238214052,104.70572710330585,13.65510472116533,95.10019569086603,9.789315509660206,0.0329177331883371,0.04512181819746836,0.06237656532348204,0.8992896575501873,14.216668510370956,75.2421714019762,3.0
R,9,afternoon,3,2.387890704,91.46348783408372,91.83325029842243,1.6294023927808543,86.90047313126372,93.80108183376193,6.900608702498204,91.47800040956942,2.6549521575999737,0.017814785234939536,-0.018541606784393403,0.03883637039702759,0.8785362017340546,8.002700477109794,38.21775382513734,1.0
R,9,afternoon,4,2.387890704,92.35194342320666,92.2254374281546,2.879258037163879,86.79826218059884,98.7836777135931,11.985415532994253,92.39681585903128,8.290126844572795,0.031177016206987526,0.08093027001769165,0.23695255926952513,0.9288176823056438,12.71848914315979,83.76659407697777,3.0
R,9,afternoon,0,1.34429096,112.979538987376,115.11180712807501,6.519713238113409,96.45572464238668,122.0531366005244,25.597411958137712,113.16749926771047,42.50666070723124,0.057707026387006526,0.19242158149464636,0.261246915596039,0.9254288996543302,35.22036819622151,148.55778782477762,3.0
R,9,afternoon,1,1.34429096,117.71452509465574,119.5071516555242,5.006422715023486,103.23750273806668,124.38372816548431,21.146225427417633,117.82093908411119,25.06426840150314,0.04253020356300513,-0.1767970547000272,0.37402068348714435,0.920264107637582,20.943669304948106,135.8544575318262,1.0
R,9,afternoon,2,1.34429096,113.44576941939019,114.74988035065407,6.759849422063539,99.14154670424548,123.83504570587397,24.69349900162848,113.64698924021884,45.695564208972755,0.059586615314649864,-0.1263518763268006,0.10478278753213867,0.9031514413951761,29.161684272752975,188.69764222420136,4.0
R,9,afternoon,3,1.34429096,114.2739847386745,114.84079054408191,6.065211787515875,101.661603843359,124.24736094302573,22.585757099666722,114.43483028380054,36.78679402742152,0.05307605051889317,0.1798579302005601,0.2637350449726292,0.898737823338974,25.69836580472877,188.84455865359953,4.0
R,9,afternoon,4,1.34429096,109.76636731568513,108.84038262382478,5.558213444629567,100.1268401092355,121.24907050077032,21.122230391534814,109.90700218993314,30.89373669606088,0.05063676224373835,-0.03940657882732255,0.01507535765279159,0.8465372136062395,25.470672593303227,129.16160521394315,6.0
R,9,evening,0,2.708586554,95.27118724867736,95.1789249059963,3.8445892129297086,89.2702871099622,113.34801177353508,24.07772466357288,95.34872828721272,14.780866216175477,0.04035416502673573,-0.1401214701746384,0.39839151956192287,0.8914262923704098,23.76262869436854,74.73287128531506,1.0
R,9,evening,1,2.708586554,92.09237635364775,92.10796818853527,0.5241843700781187,91.05341120175324,93.14270679965584,2.0892955979026056,92.09386815481112,0.27476925383419404,0.005691940970317208,0.020523215943858628,0.45975164921587486,0.9235623500235409,2.10582172199995,14.830820502810218,1.0
R,9,evening,2,2.708586554,95.71364465109488,94.56353764214747,3.8174469430812845,89.23200931408329,105.53878792888074,16.30677861479745,95.78974200591263,14.572901163240642,0.039884041158376016,0.07463864965917687,0.11465213029072276,0.8386132469019266,17.58344499704268,90.74753696219027,1.0
R,9,evening,3,2.708586554,90.31889349165213,89.00336633712371,2.6213612178477224,83.62961799269144,95.95174491619348,12.32212692350204,90.356925889446,6.8715346344360935,0.02902339827491102,-0.0906852051120127,0.35893824915030326,0.8528521724431394,12.359455181191008,85.12122038767818,1.0
R,9,evening,4,2.708586554,88.7273380264347,88.77133082820815,0.3193449203513892,87.96271032837058,89.24739036335916,1.2846800349885825,88.72791271316687,0.10198117815423514,0.003599171658009784,-0.006598478114082252,0.12804662523842347,0.85108097431674,1.5215392025889753,7.849021491185845,5.0
R,9,afternoon,0,1.773324393,118.2361932831849,117.34859771362235,4.9240081769932615,110.51273196493176,129.21439863065876,18.701666665727004,118.33868031470415,24.245856527096507,0.04164552359008568,-0.1267751373466375,0.19880680649234092,0.9483615508843195,20.538860651247642,151.33436759578925,2.0
R,9,afternoon,1,1.773324393,116.03123628585824,116.35168524209115,5.455993157977571,106.62407287064872,128.1849114832463,21.560838612597593,116.15944066396223,29.767861339898065,0.047021761830286765,-0.07817313306155488,0.06156983686676982,0.8833470498456151,27.674771977875306,105.43740110046267,4.0
R,9,afternoon,2,1.773324393,115.32177967578056,113.68557261540329,5.1278267980737,108.4977133714164,127.6646851896989,19.166971818282505,115.43572876393306,26.294607671042773,0.04446538036479828,-0.05877362059853742,0.03940023349651697,0.9176962883512843,19.940093176720627,133.5872909997718,2.0
R,9,afternoon,3,1.773324393,113.70640270195707,113.43963009041319,4.078650198444374,102.79686967991373,121.84428878255272,19.047419102638997,113.77952980594047,16.635387441270332,0.035870013483554467,-0.0198195018276248,0.007081954768818163,0.8705891515288384,18.903721096990694,95.20527742547995,3.0
R,9,afternoon,4,1.773324393,111.28739074187456,110.9867399206297,5.000445732415109,99.8084942626599,121.86679624535311,22.05830198269321,111.39967592258739,25.004457522828474,0.044932725070031175,-0.05047360574231773,0.030557078215033787,0.8622925965039442,24.890289037776835,99.51956922978498,2.0
R,9,evening,0,2.168128098,98.75630805029806,96.74962799197125,5.687683962296556,95.03439817688638,116.44276372880462,21.408365551918237,98.9199581913596,32.34974885496545,0.05759312062196374,-0.18737513076341353,0.32550194281739864,0.9825026448542051,28.413362464261983,131.08481953919608,1.0
R,9,evening,1,2.168128098,97.29624317673546,97.32680924213213,0.876124809030492,94.83834428761617,98.74574286853192,3.9073985809157534,97.30018772328981,0.767594680998716,0.00900471364910763,-0.016459317348663335,0.10585034592586876,0.8436007863233056,4.511990889516644,20.15575138388116,1.0
R,9,evening,2,2.168128098,97.00798708433554,96.8610452879075,1.8850448132093909,92.68444490530888,101.12208809997604,8.43764319466716,97.02630031131977,3.5533939478076277,0.01943185164100227,0.011741417588284201,0.011635855268173257,0.9371279796634667,7.855659113845976,46.913477274065116,3.0
R,9,evening,3,2.168128098,96.79580795720284,97.08327690053446,2.4986555269696047,91.70203465724296,102.2967035624917,10.594668905248739,96.8280523274642,6.243279442455753,0.02581367498700171,-0.009114246743433746,0.0039905190664427026,0.8709334365569963,12.150242445443778,57.22101055046065,3.0
R,9,evening,4,2.168128098,98.57383118195192,97.59843126237715,4.078843696103614,92.71489002158576,107.04133352328384,14.32644350169808,98.65818344052968,16.63696589724419,0.04137856515042942,0.08248099546787808,0.12264059867621849,0.891168282317901,18.731771876945974,82.02503572724427,4.0
R,9,evening,0,1.169435216,101.90120166186355,100.07619240441011,5.519786878766923,98.0644346368736,128.36208960047213,30.297654963598532,102.05059013704324,30.46804718700749,0.05416802538346335,-0.17939974943114667,0.3168105572055051,0.9775776033323865,33.7831409794582,106.9628754477678,1.0
R,9,evening,1,1.169435216,99.238188458524,99.27624189306539,0.5895249882872505,98.17478397248784,100.80249385234436,2.6277098798565106,99.23993948124584,0.3475397118150828,0.0059405053375620005,0.004027792361861641,0.014000073377880987,0.9208278637795881,2.426738297322975,12.522750476911026,3.0
R,9,evening,2,1.169435216,101.80914244401883,99.3051728480254,7.209550952944612,93.10213069006356,124.54441923140033,31.442288541336765,102.06409314802939,51.97762494310457,0.070814376579203,-0.1989341711068036,0.22835101532261123,0.9053765653169097,29.981620127062648,183.19164583252174,1.0
R,9,evening,3,1.169435216,96.50184622101621,95.92472265869624,4.822450981508912,90.94859184032228,111.27689983737255,20.328307997050274,96.62226636512786,23.25603346905627,0.04997262922788467,-0.12236272327241533,0.19309153043217475,0.9415906307145822,19.128648507615885,151.67606723122498,2.0
R,9,evening,4,1.169435216,95.80435438165321,95.40896856068359,1.6799739194405303,92.65006693913293,99.19176538235872,6.541698443225798,95.8190828115955,2.8223123700003776,0.01753546516865725,-0.023255717737400157,0.05747182875101453,0.908035126479455,7.3623577133836635,50.90722040163957,3.0
R,9,morning,0,0.614365767,94.83504048945748,91.25792900298653,11.672209767106024,86.5777671816176,150.25073335772143,63.67296617610383,95.55064304066384,136.24048084732524,0.1230790824323294,-0.43530134515470154,0.417132906236894,0.9934188637582853,69.69930246666807,259.87684631644555,1.0
R,9,morning,1,0.614365767,89.94250887685543,89.58824390467265,1.7844960604622842,86.05611210545246,94.11885686275184,8.062744757299384,89.9602096999169,3.1844261898054125,0.019840407862172477,-0.018713433038023645,0.03298195148694088,0.8546251272614915,8.931930608330731,52.975540369084754,4.0
R,9,morning,2,0.614365767,92.23155223640373,92.34799172057265,1.1461525071808922,89.39593846045486,94.91461134041808,5.518672879963219,92.23867352421212,1.3136655697170454,0.01242690249990434,0.04349330077468312,0.4318774411290697,0.9404264871632921,5.349171843284407,27.19830021938507,2.0
R,9,morning,3,0.614365767,92.15061006861697,92.43634260247194,1.9248795368401392,87.15523216120442,95.49364784316296,8.338415681958537,92.1707117106602,3.7051612313459086,0.020888407957342398,0.01015171014510968,0.008342033080243776,0.8621765810706925,8.29447006612279,59.706351485577095,4.0
R,9,morning,4,0.614365767,91.89281214574403,92.77868640126732,5.591898500729904,81.77451109012009,107.19871002253473,25.42419893241464,92.062795161213,31.26932884246535,0.060852403681503464,-0.15850317902378985,0.24096723538076484,0.9462724198230608,23.860502334742836,145.20404961482484,3.0
R,9,morning,0,0.681512077,120.4977104315892,120.49391556793938,2.038591205999523,116.475685477024,126.70257777008256,10.226892293058555,120.51495373338653,4.155854105178589,0.016918090796320336,-0.032577363936115614,0.07659002069501364,0.9221735001948455,10.259571738202657,65.06057288969458,1.0
R,9,morning,1,0.681512077,120.55712638204298,120.78723371030048,2.763808417687686,111.92366556609068,125.0108825530764,13.087216986985723,120.58880279058073,7.6386369696813095,0.022925301061838373,0.014120330026369933,0.00782842553500375,0.9116771266626605,11.577811791480825,58.264651350602776,2.0
R,9,morning,2,0.681512077,126.05827179322988,127.58341134830921,3.4281271164759963,120.09967457780972,131.9159079340511,11.81623335624137,126.1048767614581,11.75205552671803,0.02719478117094225,0.13386889322087656,0.45734729152027637,0.9582988311643744,14.918177332116022,92.90313997418068,1.0
R,9,morning,3,0.681512077,124.41396461073938,124.29949693322614,2.419166707079734,119.00756431557473,128.7048496996469,9.697285384072174,124.437482125439,5.852367556643003,0.0194444949524297,-0.04150054594430273,0.08826258168059747,0.8660618525568357,12.620123226541784,52.2658582811837,2.0
R,9,morning,4,0.681512077,124.36114370887923,125.18208927465803,2.401662308954741,117.49166751056435,127.98960637651044,10.497938865946082,124.3843319973491,5.767981846253818,0.019311999207596107,-0.013970316095138659,0.010148203818139197,0.8439920253891604,11.987113523269606,53.412001474422375,4.0
R,9,morning,0,1.81030445,111.35573667239738,110.8807528219397,1.2724371982323714,110.53003001013778,115.50139522866851,4.971365218530735,111.36300636331504,1.6190964234454475,0.011426777246883525,-0.04091046406497417,0.31002498774148796,0.9643148453222385,5.459343314468362,28.643112698165226,1.0
R,9,morning,1,1.81030445,110.90255582514656,110.97048037086645,0.20652718718143384,110.19300715357704,111.23376623368084,1.040759080103797,110.90274812658521,0.042653479045075014,0.0018622401046232923,0.0020183088039907784,0.028643189058190494,0.8902572107043103,0.976802405536609,5.2595863168141035,2.0
R,9,morning,2,1.81030445,111.01692634204917,111.18408517643417,0.745632660941907,107.3894929653426,111.87716312516405,4.487670159821448,111.01943029263407,0.5559680650633089,0.006716387180252212,-0.013683103724277381,0.10099967877671494,0.9238360655552239,4.673921193540072,11.983531429458003,2.0
R,9,morning,3,1.81030445,111.7126426931761,111.4615026049258,1.439022252677596,107.8456010238429,114.9348931213211,7.089292097478193,111.7219106645466,2.070785043701303,0.012881462812594294,-0.03370434212663075,0.16452704218132952,0.9242739343207497,7.399908337335214,36.92653874745057,1.0
R,9,morning,4,1.81030445,111.45851371642044,111.60193310087264,0.37857515375817974,110.53870995467406,112.25216447302611,1.7134545183520515,111.45915664054043,0.14331914704302945,0.0033965566299171026,0.006945052734152284,0.1009363233226164,0.8281256739986099,1.695010341063475,11.00804290015167,5.0
R,9,afternoon,0,1.201009174,117.57676800208257,114.62218652013968,7.953734263107123,105.4488870661092,134.79918180025186,29.350294734142665,117.84548469306608,63.2618887281242,0.06764715851255387,-0.25025615452788075,0.29691215721587755,0.9227209704674303,35.23092092431003,219.49470629331373,3.0
R,9,afternoon,1,1.201009174,124.79122367727777,126.34170172778646,5.099033839735628,114.28522662848532,131.89898357876064,17.613756950275317,124.8953548094209,26.00014609876906,0.040860516381453396,0.214728392442188,0.5318678728509088,0.9443748634135104,24.351907818038033,146.5120152005119,1.0
R,9,afternoon,2,1.201009174,126.50201389596535,128.27177269995673,4.719379059395403,110.39679751608182,130.2620766618843,19.865279145802475,126.59001563488835,22.272538706259844,0.03730675041192254,0.022433523739062277,0.006776818736905828,0.9400792337105979,20.362216186368144,101.30941321544744,2.0
R,9,afternoon,3,1.201009174,116.99289961302823,117.83369688262432,5.402519529436088,105.45580265004992,125.95647915988532,20.5006765098354,117.11757245234399,29.187217265938322,0.046178183008062534,-0.0534065788706725,0.029308758819003904,0.8827879056917347,29.150844946583394,106.82763894487186,2.0
R,9,afternoon,4,1.201009174,109.87329734506919,107.84052314883094,4.036286862609277,103.95074241338966,119.63888749269492,15.688145079305258,109.94741052482891,16.29161163727224,0.03673583081397398,-0.11800022649441448,0.2563316503615978,0.8869607206305493,16.990809800960236,116.15891604167437,5.0
R,9,afternoon,0,0.995534012,111.91314329755352,109.61633303158264,8.832489364843083,87.78272188772183,146.40018465197244,58.617462764250604,112.26114426246872,78.01286838006617,0.07892271724126382,-0.16947538787934702,0.11041997064934944,0.8558172673820056,49.931432873363185,145.12465054685748,3.0
R,9,afternoon,1,0.995534012,108.77878113267047,109.24977412616744,2.6634676630923733,102.20981407409168,112.6974544464284,10.487640372336713,108.81138398486515,7.094059992338749,0.02448517656765304,-0.03861631725277013,0.06304453579517662,0.9266783446933903,11.329929625011081,75.0122030615667,1.0
R,9,afternoon,2,0.995534012,105.59324084644595,107.2922390750594,4.274065783545595,96.77401294931713,110.57755631069446,13.803543361377336,105.67970548207262,18.26763832207522,0.04047669859244295,-0.14079185791574259,0.3254417571402492,0.9472722762512014,15.836278979780165,130.39282870568147,1.0
R,9,afternoon,3,0.995534012,101.87890653926101,108.8536950465901,8.958165060442889,89.02074303687235,111.39204461164954,22.371301574777192,102.27199185938261,80.24872125013975,0.08792953677915057,-0.4577103802971263,0.7829679832652364,0.9936784654434087,30.593836973098202,349.86176592205,1.0
R,9,afternoon,4,0.995534012,95.23828360312262,95.46330590406865,1.5447104940675604,92.41209553614274,97.6343753681,5.222279831957252,95.25080993975482,2.3861305104824466,0.01621942810668964,-0.017433306555358328,0.038200226749561125,0.9007119282508051,7.143009771660052,36.79054951075167,2.0
R,9,afternoon,0,2.475623889,103.98881684537506,102.37594062234952,5.339226543567646,94.1762435790394,122.53617375938924,28.35993018034985,104.12579588643963,28.507340083537308,0.05134423782312385,-0.13468239183260589,0.1908383024428402,0.8515816779421562,29.12859787514631,135.63515198954278,5.0
R,9,afternoon,1,2.475623889,102.53963678582598,102.4944208824285,0.6263024347705424,101.36334899732437,104.19808210442996,2.834733107105592,102.54154946610136,0.3922547397995095,0.006107905726422828,-0.015264179639639233,0.17814733811008643,0.9442872821862842,2.9576459049258506,16.590525491206122,1.0
R,9,afternoon,2,2.475623889,100.62682393989309,101.56976667876803,2.5519297683386095,92.97268843248912,103.69492013170506,10.72223169921594,100.65917763310395,6.51234554253275,0.02536033304210553,0.0758865534096212,0.26521178703149284,0.9618095037039138,9.294307822564942,68.09501757694834,1.0
R,9,afternoon,3,2.475623889,103.44571795194261,101.78873876441546,4.463223968501074,99.48163399481436,118.07298571647496,18.5913517216606,103.54195734476849,19.92036819300248,0.04314556519529481,0.13471020025417624,0.27321478832723217,0.8810010050940548,24.88765750680066,96.36997867420125,1.0
R,9,afternoon,4,2.475623889,102.79222869915812,101.05507333264907,3.824083150533097,98.53707987075698,116.3050823075088,17.768002436751814,102.8633359991898,14.623611942191138,0.03720206477235761,-0.12740293250665166,0.3328931017201195,0.9072272529666975,21.43830237304829,76.6217895692053,1.0
R,9,afternoon,0,0.176117612,97.1872679252044,94.50121475749826,8.892033950115787,85.97674363675455,121.88591849250584,35.90917485575129,97.59320321895102,79.06826777001176,0.09149381538376183,-0.3996518012792832,0.6058455547411414,0.9729971595599931,33.33598628798635,262.90938897292466,1.0
R,9,afternoon,1,0.176117612,92.92399590995326,93.62371766282743,3.502959568883242,84.08035942570035,97.25897904076184,13.178619615061493,92.9899980729876,12.270725741230669,0.03769703976033023,-0.06244248858817945,0.09529952970625494,0.9275343421272978,16.333687208612353,73.06544231268182,2.0
R,9,afternoon,2,0.176117612,88.35501471090292,88.17908159623335,1.933295427878498,84.67736138655854,93.39619387657416,8.718832490015615,88.37616339135417,3.7376312114559047,0.02188099265203474,-0.011747474176878532,0.01107371012731477,0.8992951173859169,10.191937477531889,48.33623741527794,4.0
R,9,afternoon,3,0.176117612,86.79197049905771,86.65013084222268,1.0863670751725467,84.65641578215688,89.59543386837673,4.939018086219846,86.79876921092442,1.1801934220189536,0.012516907598718159,0.03581722168777004,0.3260102094595145,0.894812875453654,5.542547671482572,22.85943089937807,2.0
R,9,afternoon,4,0.176117612,86.34854600390648,85.65345443550837,2.166182654864798,82.22131733392494,91.21984287832392,8.998525544398973,86.375712699132,4.692347294237105,0.025086498324082183,-0.07588896677746154,0.368101623199683,0.9058449209358941,11.541251276420892,46.118147378890754,1.0
R,9,morning,0,2.825925077,105.29162813673109,104.07251033424086,2.976674083054633,100.1770311682376,113.69301681956912,13.515985651331519,105.33369614838546,8.86058859672914,0.028270757470920994,-0.11758129189471733,0.4679661968810474,0.9447912580131494,12.05231884349607,78.95086289602362,1.0
R,9,morning,1,2.825925077,103.98777164998606,103.98691093852416,0.4632346239548913,103.13507108727082,104.87759552275712,1.7425244354863025,103.9888034311698,0.21458631683062956,0.004454702861309043,0.02509541190562073,0.880211892174624,0.9884939068684302,2.028587414821925,13.787106418011897,1.0
R,9,morning,2,2.825925077,102.86294948226063,102.47171328930891,1.1165436820213361,100.59772121003824,105.14592295237487,4.54820174233663,102.86900916205992,1.2466697938617628,0.010854673014264913,-0.054954365893841804,0.7265300230290762,0.9439690481220303,5.3251274328895155,28.14856290204588,1.0
R,9,morning,3,2.825925077,101.62801100021073,102.17683436173203,1.5042381005337098,98.4474218700028,103.72464370939475,5.277221839391956,101.63914281477413,2.262732263097263,0.01480141238208998,0.029531626257337965,0.11559582751979985,0.8822436555649993,7.231749711764878,33.47782408592549,1.0
R,9,morning,4,2.825925077,100.89832916837346,100.80220838798581,1.9705582410188447,97.2716333563844,104.94821291624842,7.676579559864024,100.91756997049964,3.8830997812472834,0.019530137486570134,-0.056255513017737,0.24442871761582377,0.8135232051667688,9.784038059439998,41.185975522327524,3.0
R,9,morning,0,1.996144239,95.8503890663207,94.99910862679656,3.1637062065042056,92.2276024377087,107.68923520013968,15.46163276243098,95.90258662375132,10.009036961073232,0.03300671220004241,-0.13441220271861845,0.5413594274475519,0.9820420215286573,17.312050458356623,72.70404625871635,3.0
R,9,morning,1,1.996144239,93.3633270623373,93.1519293883015,1.9813385314930878,88.98462308722142,97.85200446256668,8.86738137534526,93.38434848798457,3.925702376379186,0.02122180725155563,0.061706118557112874,0.29089729861615515,0.9275124190845668,8.162027985355756,54.54640177902265,1.0
R,9,morning,2,1.996144239,95.17283986011752,95.53594531456162,1.777343840884375,91.06677651943028,98.02821593560438,6.961439416174102,95.18943427801378,3.158951128729622,0.01867490602686563,-0.002998392851971924,0.0008535613885454484,0.909420698851227,7.303480339248873,48.68514568847133,4.0
R,9,morning,3,1.996144239,93.51961084605293,93.02598879615037,2.326051768881628,90.48798337169856,100.9860058540588,10.498022482360241,93.54853355146032,5.4105168315173495,0.02487234225623467,0.02030896515644466,0.0228632222018002,0.8640229681439344,11.070302367718275,59.937900974512,1.0
R,9,morning,4,1.996144239,92.28647187387305,91.87213653086414,2.2569651531174175,88.02143495144766,96.34720378952014,8.325768838072477,92.31406600637602,5.093891702386329,0.024456077982452588,-0.03925858493081931,0.09074447158747581,0.7792483535499669,11.805231366714906,47.64338483606766,4.0
R,9,morning,0,0.77752093,103.43492787817623,102.55245814375955,2.8706662549696484,99.38133570047172,112.39906511597702,13.0177294155053,103.47475551993797,8.240724747421467,0.027753354824911113,0.05497697936450395,0.11000107799282648,0.9363731479169762,12.840487613806147,77.28009211357951,1.0
R,9,morning,1,0.77752093,101.25192476207899,99.78822180570252,4.036188403512163,96.6674921706385,112.61180266147632,15.944310490837822,101.33233977785348,16.290816828646065,0.03986283137429476,-0.06270634311127264,0.07239035209419523,0.9396974091751431,15.60967382343964,113.67918150228857,1.0
R,9,morning,2,0.77752093,98.5023723774623,98.2803791482421,1.8607178842736105,94.27281811056407,104.96127646850722,10.688458357943148,98.5199453665759,3.4622710448556617,0.018890081925686177,0.040062692872121754,0.13903361412205884,0.8346955067338105,10.231665787065142,43.445569345537365,5.0
R,9,morning,3,0.77752093,96.20622494293443,96.36162969756373,3.0992870093027993,89.83428012534773,103.35491430767448,13.520634182326745,96.25613381876781,9.605579966033089,0.03221503609375608,-0.14675291631193857,0.67243527773659,0.9366589266131327,16.49545713717743,83.37262614949867,1.0
R,9,morning,4,0.77752093,91.86228990702801,91.79503083762663,1.404306964543971,89.35016862995036,94.96524230248409,5.615073672533725,91.87302316247967,1.9720780506667017,0.01528708859546579,-0.0580990424222926,0.5133510447079358,0.9292739573049849,6.1016777851290245,40.1089342402593,2.0
R,9,morning,0,0.798386331,123.09739342846794,126.69395089114526,12.799197816024023,94.8559229282385,146.58858415883415,51.73266123059565,123.76101055508853,163.8194647337141,0.1039761887600154,0.4628413279509406,0.3921925683313281,0.935387550205749,55.620864936032255,413.1487624679638,1.0
R,9,morning,1,0.798386331,131.48257621676623,135.91288570804238,7.495665860981498,111.51211137067024,138.8260006091894,27.313889238519167,131.69606241379134,56.1850066994835,0.05700881497829662,-0.2456001658899079,0.3219863605638341,0.9214408330211096,32.69975015252696,167.22565986185995,5.0
R,9,morning,2,0.798386331,127.58397631513301,129.39165570850767,8.59930260281728,104.01985208665276,138.64643419525837,34.626582108605604,127.8734492286622,73.94800525482005,0.06740111768348521,-0.17305478991510884,0.12146226797407637,0.9203953766646713,37.398167373045574,215.06337723179573,2.0
R,9,morning,3,0.798386331,122.60479977334882,125.3091738104232,11.32655231932879,99.3312699250788,140.29766574410343,40.966395819024626,123.12687649293086,128.29078744249242,0.0923826174778116,-0.13721399326204728,0.04401512472809041,0.9460394932223363,46.40958608218122,347.71011559714003,1.0
R,9,morning,4,0.798386331,123.57902897719256,124.77203957326543,10.881853312533913,98.32160651656616,138.45078787733863,40.12918136077246,124.05720911926602,118.41473151550531,0.08805582469548036,0.2577749195451287,0.1682969269374864,0.942619600203841,48.88160501399192,314.26321263647503,1.0
R,9,morning,0,2.787756658,116.94978901614259,117.4652491012025,9.685262830201513,97.50187488171017,147.71446900521153,50.21259412350136,117.35014898588902,93.80431609008302,0.08281556478940291,-0.32913119737829966,0.34635054762666084,0.8909564621056009,43.570102186353424,213.21465663152946,2.0
R,9,morning,1,2.787756658,108.94843808021757,111.63934900838346,10.005331522597874,85.81543205092592,125.0642201305203,39.24878807959438,109.4068956647436,100.10665887709068,0.09183547463353904,0.12693787583620006,0.04827475596585335,0.9146366151365283,40.13154689470037,323.0311647821973,3.0
R,9,morning,2,2.787756658,113.6002979348011,113.69610262445804,7.471360970636449,99.57004306537462,124.25610546002504,24.68606239465042,113.8457242307726,55.821234753549625,0.06576885013335808,0.09388732961583386,0.047360375333290045,0.9499859745132108,25.738809986192276,276.310465120945,1.0
R,9,morning,3,2.787756658,107.3740008808913,104.19404017765135,6.120561328208729,102.44718095855252,120.54331150218498,18.096130543632455,107.54830233965579,37.4612709723642,0.05700226570143523,-0.2538851245565429,0.5160509765997069,0.9901188543593571,25.258742958900154,182.53686401616383,1.0
R,9,morning,4,2.787756658,104.55518898682065,104.25640692120952,0.819047674529897,103.99485462700896,107.31519501278036,3.3203403857714022,104.55839699977682,0.6708390931528322,0.007833639653741174,0.02907830382911402,0.3780248741450546,0.9617908175845513,3.799584306111487,19.809199348042863,1.0
R,10,morning,0,0.308567880794702,166.16927819920056,166.37554927661355,1.6002939816674118,162.5512773404351,169.66578104728362,7.114503706848524,166.1769838397336,2.5609408277609385,0.009630504500673733,-0.0631396562312583,0.46688022843935284,0.9333363619245774,8.686978254844725,40.739097721846385,3.0
R,10,morning,1,0.308567880794702,162.2257923528069,162.15562612764495,1.5268328172836692,159.18743794352454,166.04138468127445,6.853946737749908,162.23297729792165,2.331218451934386,0.009411775988549415,-0.01656042335259784,0.035282593292988974,0.8733966903228032,7.206248985775793,37.419722646307825,2.0
