t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,file,AU,date,time_of_day,minute,channel,participant_id
68.42574716376629,62.96977432667047,64.19451114644338,71.13208790874486,86.98423870287215,98.7675619948162,107.70500106398868,111.89696575059044,109.77864241228836,103.34525082422792,86.60173224456558,71.4174970862421,71.29355590233833,84.79918371516042,101.6063647157234,110.2151844429638,110.52532312237533,111.34241469585768,111.5362667337878,110.48827876906248,107.30294535982485,113.15063092377656,122.7674266115111,136.227586448851,141.90888481046753,143.05152856564206,138.4063575979779,138.33489093913943,138.2477701577895,138.1970591630325,138.13570266719722,138.07149309792177,143.6041807864171,142.22526813922187,135.410602395835,124.70171679901506,111.7022852904822,98.0119741649259,85.3726753930963,74.62460764367812,67.40320090010817,65.50737784718973,70.77227374340634,69.90576885426017,68.68143380525751,61.127887833457,67.35594936377619,72.58909538425391,76.83657017442683,79.45592389698594,80.1038219914137,81.20221901049894,80.65980450965259,77.60070849078252,72.38400816755353,64.77890760387274,70.52593595238586,70.17757518719364,69.69747459069023,68.88048839932806,23-02-16-rings-evening_min4,2.54200284765069,2023-02-16,evening,4,G,5
122.21963565923588,119.75886813895757,116.9934551941445,113.92339682479673,110.54869303091424,106.8693438124973,99.06860888225398,98.94590837850495,94.00315398324028,92.22773239050905,92.28075687026735,94.84387927837908,93.97917983943398,92.30956976973522,89.66924098994514,86.77458983271788,83.55614834757048,86.38935791408242,86.43104413273366,86.45632290859707,86.42680985583435,86.50795510452136,86.55693583596837,86.59117363507012,86.6305853253944,86.59768835242068,86.77954537400063,87.30588044957813,87.72682149969953,88.13320714747708,88.4440524073926,88.60622370093914,88.54300910574136,88.36019306874894,88.11820397670692,87.73974741115578,87.44770226080925,87.62545166853499,88.05089552715953,88.35222793477547,88.58322706359928,88.65535149545383,88.76204972049464,88.7410979252621,85.44132803801585,85.75136257775401,91.76332316218556,93.85386030368818,98.30000884539868,103.79308662845408,109.77842469982409,115.35411101159616,119.690302781065,121.7783097704034,120.74952939456202,123.5793208115598,127.1601833241706,124.30011437254822,124.30083372110693,124.33127484325335,23-02-19-rings-evening_min0,2.12417275747508,2023-02-19,evening,0,G,5
124.3162493267325,126.94923809494642,123.6201381372737,123.67702523154854,121.25297503107404,114.31600090193209,109.5460740427053,109.58103506274924,108.58670552613933,104.59703954144126,104.19090682887985,107.46718697363228,107.75135976254036,113.588940633154,115.73048703528436,115.97427310202995,120.33616111323484,126.17231077081692,126.8468275024086,126.83396106302158,123.5322907106065,123.64056806816518,118.52585345882514,117.47009793297023,111.99939531929044,111.56771767843588,106.96155397987069,105.34462312354653,106.67988500169886,111.01489864359148,111.63182613532312,117.1141529717406,118.1480271214077,125.97962980463294,122.81851322979688,123.8041999231143,121.78844333770697,120.06922498684423,116.5652290374021,111.89799194281038,104.17994629858292,102.74109494821512,101.7006190340168,101.71387456202,94.26634479442816,94.5943455455105,100.08441803662836,106.86704883731755,107.70161117379084,108.88744511076776,109.8060572354903,116.32560549096088,119.17817711006776,120.20429795355292,118.71931885551136,120.70912224169092,123.44182272908006,126.92340158910191,124.0615522715136,124.01860446727429,23-02-19-rings-evening_min1,2.12417275747508,2023-02-19,evening,1,G,5
123.98936482162534,127.0876514394399,123.12022730311654,120.0763027904728,117.8600912463958,116.54284782101344,116.05089827506308,116.44558130048335,117.74066258161804,119.90419451002712,122.96036855800692,126.8907676398492,123.79443189437734,123.83057559472088,123.80284906292025,123.77350982610724,123.77072583810904,123.75972944416282,123.77178488738583,126.89837040299987,122.9910687907313,120.02007964137366,120.72059533311167,115.58274554928994,112.1950801707392,110.56103927386704,110.6736567966232,112.5047713376468,116.06909969270626,121.34822750299418,120.38708005618416,123.35615446295056,126.95026629443086,123.9529714754786,123.90081157550983,123.8526280266549,123.78771479442904,123.76063212740804,126.90716761151008,126.09088398748828,122.23266419827443,116.22770381017624,108.95135087284808,98.08528270267357,94.65540088385087,88.55801390794754,87.71107101819412,92.04720130165389,101.6010285828982,108.39755795426127,114.80210350309636,119.8875211146874,125.9260432462798,121.90667577348076,122.80276557020932,117.56887395268214,116.34309177067684,115.91271444032068,116.33686393603408,117.63481720652211,23-02-19-rings-evening_min2,2.12417275747508,2023-02-19,evening,2,G,5
119.76030927928078,122.7068661595548,126.5476226937487,123.41017938123385,123.36906539415124,123.3377566946449,123.29491386028288,123.26604627062429,123.21011719287516,123.18627800456146,123.16381364855522,123.1454737657592,123.18638312461592,123.22791143070113,123.228887586142,123.2328093715732,123.23740302587082,123.23024660637614,123.13104149246156,123.04397632803432,122.97531537360068,122.91481582416374,122.9115022206304,122.92817488410788,122.98743456307275,123.0907137183386,123.18627321470072,123.25367338846992,123.2757765881854,123.2972245294179,123.28816649963844,123.24565516948368,123.19909466810444,123.17884342931684,123.18157409652198,123.19213168073377,123.20155732046943,123.24853009765158,123.27846824885133,123.31402383570696,123.32599263066524,123.33755002321936,123.36670339604645,123.38176974099255,123.37885113893756,123.35073762037608,123.35597645152735,123.3367385528339,123.26430418404334,123.20381985387516,123.1471674478728,123.0841285687786,123.03599874777586,122.96241297471192,122.92407181904592,122.81311643373752,125.51037444895216,124.9844417601156,122.09307520040952,117.1942424599957,23-02-19-rings-evening_min3,2.12417275747508,2023-02-19,evening,3,G,5
111.02705284436266,104.416960969864,98.1222091035621,92.91358353415488,89.49477389760132,88.56657897341324,91.22903839237172,91.63992208126623,91.89744366318972,91.77580429866588,91.50677844717715,88.41964065612157,88.80123253384403,94.5491567185019,96.3428877856968,100.12245178165514,107.86592701015304,110.2578482506248,112.63726662473684,114.5384988723254,115.20654349296352,113.8305875138044,116.73162828545026,121.1113282674067,120.35290371207248,122.9109799583225,126.1857306543671,123.56534661582307,123.55465916789504,123.56961971303748,123.59149462767364,123.59338690326278,123.61022623571488,123.64270515906296,123.641916041361,123.583652068531,123.52997840262891,123.47425456567036,126.5043821365618,122.59392645744651,119.54974491836457,117.40452692779884,119.20924758071288,114.91755528695184,112.34196014209807,114.58479702405182,111.61048664732608,114.2738188930018,115.62841657569884,105.70206360383574,102.32559168738396,102.35946103127854,105.7971678661678,104.82784483296,109.55159278214812,116.82429228717515,118.8601201503312,125.6750105056374,126.42957509048968,123.35112786756196,23-02-19-rings-evening_min4,2.12417275747508,2023-02-19,evening,4,G,5
48.045371785926136,65.9928170531283,79.57916476532506,88.80441492251637,93.66856752470228,94.171622571883,87.30036534677183,75.94038077558203,63.38756996582767,54.91929418212285,53.36674402634216,54.38902823279343,58.00620990601048,65.69731889846477,65.20341701189624,61.45469489560698,56.34089036426408,48.93344632241422,43.94248962989764,44.91964739660368,52.15810786268855,62.09919147704816,68.45265996581045,71.88299871866754,71.87499555108018,67.60349368288993,60.35130547600568,54.48631914945795,52.96900536558792,53.19341105006617,54.736521625881984,58.40442760064062,57.23687603140725,48.337229478216,54.31837127889328,59.260970857028944,62.73414880613309,67.44617160087256,71.97287712419674,65.16609640447759,63.083369720204274,63.86097910783832,66.0407785588506,69.61766885545096,90.55176704300924,105.08492503650592,116.37657114981631,123.53227111722371,125.07180301657888,118.55323337036263,119.24676644752851,119.23644312718568,119.24558097501496,119.20621994433556,119.1814384378646,119.18627861396452,119.170840465958,125.06346584878504,123.9246104018888,115.9039988733569,23-01-26-rings-afternoon_min0,0.447443708609271,2023-01-26,afternoon,0,G,6
104.17380183315132,91.29625391512708,80.11144600057803,68.66632456099919,58.63587037801042,51.3928479684912,48.308378540228944,52.906698410860905,52.220634599146734,51.60285914994569,55.50963583377754,63.52059934708237,74.59165516527662,84.03023551774878,92.49041820321764,98.08886363569016,100.63423975338678,101.48679321025868,100.30384928017634,98.49507434601118,98.2523688012765,102.24246817274944,102.82528027143044,98.4770020706548,90.32419542149016,79.09345900370899,67.25869301623746,55.92200116268181,48.92478005015901,47.751772710296045,53.78083545643308,67.00941204225741,77.73336727664105,85.39359723198078,91.7611295002705,96.9213847945195,99.63719960106768,100.06862199801728,100.6213985369988,100.75475745912688,101.10229567266651,100.9897043862434,100.32965853620564,99.13126005465212,99.33933896730038,100.159573131998,100.21778344020832,100.19676796784007,100.15090261994558,100.11173166063936,99.54997129759955,99.2214478241216,100.06041211207642,103.96845893372448,103.24918360755436,98.22295545611772,89.04908346992593,77.09449514858079,65.3885780125208,54.271540258561856,23-01-26-rings-afternoon_min1,0.447443708609271,2023-01-26,afternoon,1,G,6
46.67632728198029,44.00282536031835,49.54628949348169,61.61879765613854,71.65038969041319,80.99139039492862,88.03496544760878,92.80764886831513,96.2036387817348,97.04183954954016,97.13603042000574,95.73483091708928,95.50776666401046,96.19952130477655,102.16245915475916,102.46153717480492,97.86368090473218,88.96423757382667,78.30894249831192,66.18894917100354,55.18471537440112,47.06606657471201,43.68289557379906,48.45126276123986,61.49500924563097,75.29053048546982,82.89030169743555,84.36567781708706,80.67300940441977,72.23788683644008,62.43432180493819,53.22649660240729,46.72206368226155,45.66464477352348,53.6704706200982,62.002979925144736,75.41871133049771,93.84705998460096,117.22972861601131,133.80775287211563,143.5785161454709,146.69272351298568,143.651236933938,135.34947475162534,124.24442571274297,107.34037833260524,102.41611374411212,102.02272926075692,106.67538894048693,106.68291140066565,106.69382129589194,106.70596540070208,106.75206412836329,106.77563770214196,106.7906425887484,106.78771260532037,106.81273458746148,106.84207368152714,106.85925797184618,106.86573328689572,23-01-26-rings-afternoon_min2,0.447443708609271,2023-01-26,afternoon,2,G,6
106.85259885513824,106.8283509296696,106.80304143447732,106.76644707289272,106.73177945318602,106.7206498048396,112.09419379588624,110.80250741304988,104.3100173651354,88.74880409212574,77.63012013770168,70.97655051667479,68.78868675123819,76.44858201648238,76.45205302206355,87.748409369657,98.26768235433224,96.01935937746198,86.32651908320695,63.86396226921533,54.18883267860377,51.95193593268146,62.4955699075322,68.47681103470558,69.79402440149215,89.18203697652625,96.22498610897328,95.67319946622769,87.43221230689733,71.24337344022152,60.62702904624073,51.78851975686748,46.508540629748055,33.21463699579452,31.92693182116325,39.2481940430382,45.55707048934068,54.21330359266656,64.05091396577947,73.59713501991739,81.86337358457617,87.92087205198574,91.34888615065542,92.11464029284036,91.66774518309406,91.0229491594739,91.16582026384344,91.65581141346,91.89226952515222,91.50974612718032,91.51396068291687,92.01459176033984,92.40655069191774,92.62752588282078,93.23882742572242,93.94133861015484,94.04878945450348,94.40461836096364,94.19768964033068,93.61868700015056,23-01-26-rings-afternoon_min3,0.447443708609271,2023-01-26,afternoon,3,G,6
93.61173940625636,93.8262788967811,93.77755116525606,93.71279324153842,93.6986869884069,93.59646021094647,93.46237684321828,93.28738837851016,93.13489422367957,93.02158380195792,92.91025685184592,92.85914186848794,92.90209839275288,92.98099296931102,93.03405001302228,93.08774029568453,93.09358320806948,93.08418084119047,97.50934250700637,96.46163875135866,90.92670845474608,81.84972648746536,70.64696930003487,58.962338766473565,49.168247946363024,43.49244980529976,42.29230921265821,48.20507170053789,63.88595212860649,73.00314729141844,76.96473839258411,75.64043111388295,69.27950357525901,60.50674174828685,52.729241397327904,47.69151641208832,47.12276854050407,56.2125396776289,66.80958217325887,71.96867449348248,71.5855437843426,67.086643147968,59.106962831814215,51.6704435829844,47.56545564457223,49.93545298734006,54.00991287632358,60.14401723867529,60.98694470316111,58.901854462665455,54.24924385735213,47.61167844275967,40.71390030173827,36.59135042243163,37.47312650015365,43.86165758463071,50.3666772045152,61.9545589815862,70.54713747957013,74.62165770949576,23-01-26-rings-afternoon_min4,0.447443708609271,2023-01-26,afternoon,4,G,6
73.96740361605248,68.48556958016438,59.83862079808044,51.32904720066898,44.79661224255834,42.37798940501658,47.352085358842274,62.31421891557046,71.70414295414317,75.29455872331802,74.8065813802487,70.0841950964217,61.45287515589129,53.67484788961549,47.45536349562302,44.92222891671468,49.51787475844545,63.568361916334815,72.12055203937531,74.49526185527941,73.05613365871942,67.85990090274616,59.54854631274863,51.69689519077526,47.412886331950624,49.137758379349,49.593562027833855,65.10935718930122,73.72624969733334,76.57462201202455,75.33428080936831,70.76731780804819,63.40985814562184,54.85290688219173,49.24726016472434,45.24021238212157,39.39577667670953,45.18880515411311,44.98820807709086,44.564610587774936,43.85401313397642,43.03018456542671,42.56248280892388,35.813178831437874,37.31910905445405,50.47392849183532,60.77152222605525,67.93235825864325,71.5532888740166,71.45846205969482,67.83790427359196,55.15531581384298,52.66992328022661,44.33645483642889,46.41187546967629,53.87999613748873,55.22403920074727,56.66126219990652,58.01800688276359,61.01116551263041,23-01-26-rings-afternoon_min5,0.447443708609271,2023-01-26,afternoon,5,G,6
108.41779378043316,99.79509590875509,91.67885421889171,84.06906871084313,76.96573938460926,70.36886624019036,57.82126461768404,50.392463931556605,47.218673812422296,51.59532857468359,51.59274224092877,51.658806585960285,51.2895649623851,52.098764744238366,54.257563373900695,59.61748296414288,63.44143270753071,65.51709042501986,66.00060630447746,64.76484798006149,62.253603804426064,58.35274348185917,54.15651591514251,52.30463667701977,51.43098617256802,53.41901013636722,53.18702972840346,52.21420546442416,51.95803397803414,51.109978921966594,50.75775780044266,50.58848498833947,50.83779821095133,51.35360573092119,51.56897024747197,52.75795740378483,53.385146117425165,53.80848042340254,54.88828501569413,55.06113320440081,55.51543498440498,55.60251815119678,55.91837883290553,55.6397884736284,55.16472433123855,54.45639778357797,53.57292130811399,52.67613536023542,51.84663571731225,50.92548243327237,50.63903262667003,51.31120327623262,52.27991272526697,52.85650800362165,52.77281785119624,53.1846994967333,52.96438082240641,52.399016406879,52.23043043391072,53.05500622569136,23-01-26-rings-evening_min0,1.09229139072848,2023-01-26,evening,0,G,6
55.42330234523461,57.63355303527109,58.89391654963224,59.46596607555105,59.10063411557297,58.97658205231585,57.28605711406978,54.39354806543169,52.23705327399412,52.92524803723572,56.68185260098781,60.31158224207442,62.92620804068662,63.40251579567055,61.85375128447595,60.33940445352303,57.65047017214175,55.24890036424808,57.402587141583,64.54898789884362,75.92351397035738,86.51389213258668,98.0736872932312,101.80067526886089,98.78759357872738,91.40082621785147,80.18953076838767,68.78266640271862,60.01662344437719,53.724887866903885,51.000062785328296,51.10857932563464,55.57755778926452,56.38826390051174,56.64234197413195,56.88955243892826,56.35071957340445,56.17092038408393,55.523051422219126,55.34044645527493,54.84662127494555,53.91137595171529,53.00165832052229,52.860833140120654,55.0152182904228,60.584403344117234,67.32362974437467,75.40520001588057,83.31309532367746,92.54956409346852,99.25998073191847,99.14305339474984,93.53218075050908,84.51518646307997,74.57925086085359,65.26281729150637,56.560351946585214,49.71705520303871,46.61858746115785,48.14232618063019,23-01-26-rings-evening_min1,1.09229139072848,2023-01-26,evening,1,G,6
51.22110082015405,52.09833498321548,52.63762665236146,52.84004984318216,52.43169481432584,52.16538095987758,51.6196684940312,50.34258084910277,50.47465700819507,52.00772910998508,57.08652324030807,64.64644059565494,73.89766579747317,84.34953809316542,93.11865233781654,99.91612783480846,102.76075361502194,102.89116957329897,101.29227202410112,98.88601389365893,97.86435796551729,97.89394092850245,98.6539367290567,100.20176350608222,100.8268229265631,103.51981392408062,104.1656925454015,101.17355018531948,94.28996418451182,84.91952631943292,73.93448170001503,64.1856597003555,56.57931650253835,53.32731768287296,57.08271473102333,67.75298961649229,78.83808155737977,89.00912540622835,96.56451944165772,100.40250694977463,102.0163050716382,102.59762391576707,101.78380504324409,101.2362521900572,102.02392930397352,103.00443740302352,104.46358838748652,105.68824420859534,106.23462723157564,105.14479173108546,103.39172932428168,101.99481710775352,103.74173895292589,103.33520210535974,99.00320799331834,91.24330392591828,82.55515731018693,73.15895851522006,66.16758644099977,60.2610820308533,23-01-26-rings-evening_min2,1.09229139072848,2023-01-26,evening,2,G,6
57.679651656836086,58.96062826966225,63.61416723708168,65.18740441117295,63.530780550909626,59.53704523296427,55.10443749485792,50.32158367714199,48.220016494647865,48.7275623385283,52.76833367855487,58.1451610020482,66.07732743688018,75.73664183349032,84.76845841948781,91.7025454447174,95.9085036928944,98.02867158724122,99.7886776913972,100.45350536218018,101.42818963975026,100.869663276145,102.56705156284973,103.87200754642429,103.45933695952132,101.5912950445286,99.407188923681,97.97279536409496,97.38817697962034,97.51503775624136,98.5410117698342,98.85950275503664,101.27594555712172,101.82898385115898,101.31169061138914,103.47407491054682,101.93959059584132,97.308496031546,88.28950551808384,78.75109771667478,68.92847533956456,62.35636402682296,61.19974300934011,64.52552337695616,75.35677557781241,90.10519063562094,95.52615172964325,95.9625296994839,88.37767033475528,78.5623067816378,67.37994799163786,59.05992235610449,56.95376066923207,61.10148065385923,71.34011248545167,84.30006680352858,91.88978060256332,94.14211528207396,89.83345751957643,82.32015632975076,23-01-26-rings-evening_min3,1.09229139072848,2023-01-26,evening,3,G,6
72.78608913782713,61.97563514155833,54.19773275418402,49.1606391727249,46.7021203322726,48.416798506148666,49.333749689525206,50.12623180146592,56.00283329243551,63.23837810741621,73.21999744101207,82.29944749169799,90.60771568040758,96.7887364602912,99.51230055808858,99.18367008490996,96.98309580744724,94.62826580730363,94.16004741264288,93.5796552268711,95.13275181711217,95.81869248530047,96.37901628952646,97.93441458529938,98.3121892367473,98.82884287254764,98.62269618461116,98.07832527629644,97.13854458833676,97.01339362837832,97.15362859093378,97.90501381110153,98.52294018657211,99.07889374278584,98.15551375436942,96.83265652334362,95.3170597083191,94.66374327872796,95.0889522374957,95.45481685231977,95.850652392276,96.37279354553056,96.26296672264444,95.91568834102684,94.85845548254528,93.83702610835834,94.32706565380892,95.17832605496528,97.22174309942292,98.48742777327617,99.36490056490088,99.8321786588699,99.76947025797212,98.5780976784622,97.47721219724372,97.28611976369552,98.18389102775193,98.59033700131543,99.15017817385174,99.12792227620562,23-01-26-rings-evening_min4,1.09229139072848,2023-01-26,evening,4,G,6
81.31203988166104,90.2273963850843,97.23074551206383,102.32208726259968,105.5014216366918,106.76874863434044,103.1126412002343,105.62261769632012,103.1715039161765,93.59013773111457,83.9728271783606,76.14034600316526,72.76515232764427,75.78509101870736,73.59643727907492,70.45208560833815,77.18092982054037,89.52209803462588,95.1777814053774,101.09622228714888,103.02351147955352,101.04607489466454,96.0464717054939,88.66503064429855,80.98119928473471,74.39608435506226,71.42487232605698,72.1871996799104,76.59193762108585,85.40689580154506,93.89473572373922,99.39143459003128,102.6035925611629,102.68580314093025,101.2889687444578,99.61497324444528,99.04230595401772,99.07920817988628,98.13984578897131,98.04042969933532,98.0583865360492,98.38391552052128,98.7027113808461,99.53246840706404,100.74670321361762,102.14779135675832,103.67241651791642,105.10335075612124,105.14251358197578,106.09833050230034,106.35438250288772,105.98390132030497,105.06189765311235,104.24597404600053,103.39310993322768,102.56491750376638,101.91371102878504,101.50300457877556,101.3930815648931,101.74042105414172,23-02-01-rings-morning_min0,1.86602139582272,2023-02-01,morning,0,G,6
101.42907816713875,101.57822303772384,102.02513622426582,102.6679083874486,103.48424763357733,104.30665467654984,105.0513207939964,105.65045448660676,106.04340510678897,106.82658479657636,105.6007158865545,105.64669595350954,104.56378723791684,103.72929770364637,102.69849392035994,101.5540100212136,100.48628361017398,99.7123465616074,99.40722679047887,99.40224890659496,99.0539992325228,99.4503367741971,99.08562323082644,94.4823806506906,101.03948093239887,103.57130876128149,110.91807966853492,116.94407984764892,121.39514558228308,123.93429998907293,124.85198408080768,122.61529136223416,118.25071613158576,111.14224263822707,113.9891298319516,110.48447994822052,112.77128082963078,112.71352995095216,112.68403537326424,112.66319448997216,112.63632685023344,112.6236249438499,112.60234834067876,112.59836102916216,112.60486465465992,112.6067974592685,112.60054072880278,112.5905517312552,112.5753228423056,112.564960816094,112.5487578990024,112.53095453483184,112.52899478559672,112.53541814630717,112.55534920266402,112.57062314096528,112.58166983840846,112.58489011964632,112.57741760301366,112.57229357881737,23-02-01-rings-morning_min1,1.86602139582272,2023-02-01,morning,1,G,6
112.56677556818217,112.5661097756414,112.55520435727502,112.5529328061265,112.55408928528104,112.54158219059622,112.52506831384795,112.50736926051414,112.49319116647276,112.4810043645594,112.4753147915456,112.48170689770332,112.4699136041913,112.47789668014312,112.48073815073847,112.48208111007952,112.48403072947052,112.54304006106776,112.49257597003724,112.4069308241675,112.32633492375714,112.28719036822588,112.2596907172692,112.2726873983225,112.31398982311129,112.38244157318412,112.47716600348473,112.59579837588662,112.5937944423202,112.59906917735076,112.60097357286848,112.61154549552046,112.61777387759844,112.62444688774802,112.60024178837688,112.5696635374178,112.54381662933454,112.52047331791508,112.50445949883483,112.50439311990128,112.52178125910584,112.53707428097113,112.56391366337692,112.56148423083027,112.5256362604413,112.48625175280483,112.452473563763,112.4132966761974,112.377946411228,112.36827610540536,112.3866390618933,112.39519123021113,112.42175808566468,112.42746720510424,112.4237056639111,112.42228405600513,112.43668499144118,112.44379102776598,112.44653572230756,112.47096511994984,23-02-01-rings-morning_min2,1.86602139582272,2023-02-01,morning,2,G,6
112.50021051106046,112.50514558141546,112.5156969939786,112.5016153952388,112.46647939733911,112.4230258565223,112.3775536616165,112.33339013633972,112.29730205449968,112.2966819866335,112.30375191215072,112.31299791788108,112.33958420594196,112.35818854105996,112.3713592657346,112.36917925499014,112.35826501189815,112.35767675250132,112.34491200314476,112.3470309464844,112.3564162053228,112.37151727612698,112.38254565638393,112.38379707532089,112.37993383352791,112.35341037326424,112.3137197166986,112.2788753976062,112.24923856959047,112.22410906693167,112.2197644488761,112.23267770857647,112.24359298362262,112.26023229591624,112.27862478450405,112.2815609900086,112.28336362422334,112.28872972513632,112.29431827287333,112.28888501906115,112.3006689794584,112.31529224031212,112.3198461326004,112.31400241143442,112.29722658526404,112.27607220036944,112.26517782239496,112.2562234271808,112.25295821799764,112.25840726222596,112.27545442404852,112.2949139684104,112.31688352879792,112.32390878435837,112.33848598666992,112.34470730441468,112.34951803188169,112.35908292662234,112.3546201877553,112.35011491113087,23-02-01-rings-morning_min3,1.86602139582272,2023-02-01,morning,3,G,6
112.3614043150863,112.36781618771889,112.37471301051414,112.38364348867314,112.39111254522425,112.38259717062483,112.37430403797626,112.36653601064768,112.33717729427724,112.31738904216478,112.3194486633162,112.31377508559184,112.32192662047188,112.35310194796558,112.3800966091204,112.41334190007078,112.44876491022032,112.47946554638972,112.48226024518053,112.47042034679764,112.4429286479583,116.66154121037331,115.5001605489913,109.85596867954406,100.64524942900874,90.65023405375038,81.91998014340837,76.25028798633383,73.97048210812216,75.51145232880927,81.25756765806543,91.6072212420322,96.0888110193046,98.19258116343347,97.99600147358024,97.28870833579384,96.64653160168884,96.52549473177304,96.39184202861364,96.32679272141186,96.51881372266324,96.94061439593403,96.8751015208786,96.38610243859895,95.15170038072966,94.69822098088692,94.0667581725414,93.42524460344632,92.89818064025454,92.61560100268689,92.73453476032844,92.96480369322867,92.81067879379783,92.53888573007652,92.13265077614884,92.644771602171,92.84180715771096,92.83580255046772,92.6201562978805,92.43086883719565,23-02-01-rings-morning_min4,1.86602139582272,2023-02-01,morning,4,G,6
124.39766172250356,111.10406316177529,101.02179116335506,94.15084572724292,90.49122685343885,90.04293454194304,92.15800194536394,98.27561379725287,106.14234452958584,118.1648257110491,127.81968865926343,133.20595333362343,127.78532330934246,121.00452692710796,109.68656615108264,102.19348233864396,96.90227579259869,94.0080071047816,93.15818069366486,93.4890236277336,93.98190990449083,94.07740086127212,94.1043890721313,93.9839394549075,93.82381117865016,93.66429197074388,93.49977692558366,93.34849087752345,93.22273082918272,93.09760640405833,93.05128022224828,93.14213931955896,93.25295128198384,93.4714218165834,93.6890680664877,93.86673962480444,93.9589666363863,94.05923028826284,94.03669719798782,93.86376222827865,93.6657523528494,93.39882440527632,92.9321566166556,92.62545508372912,92.44874282724356,92.38190190873743,92.6213798518771,92.83825178871416,93.02798801471891,93.1558817274426,93.1068412279226,92.9715831520368,92.62346450217449,92.44077299374624,92.3825254237114,92.4739351298552,92.7574676413389,92.91608032575805,93.0299514493066,93.02441536957696,23-01-29-rings-evening_min0,1.65298013245033,2023-01-29,evening,0,G,6
92.78812042360458,92.64517558388556,92.4227703227706,92.29921636050696,92.246172068753,92.23450980870363,92.18621653460391,92.15150289021284,91.99069353585512,91.76800809381484,91.47388647388676,91.33874314196925,91.30982740015028,91.41802045673045,91.53231659360722,91.74501713534,91.88908385037446,92.1031185708608,92.24819139012718,92.54401584079034,92.60441921732274,92.52141934400028,92.15216615216644,91.84899941674163,91.6090281122542,91.53743673743702,91.46188699414536,91.52322622645232,91.622316451349,91.82509055412312,91.73987050438691,91.53043119817342,91.2302478883127,91.0902229321587,91.02398690140654,90.99697240665012,90.92771535352207,90.78786286850833,90.6502126760194,90.67248651764812,90.60169842750516,90.55921064308188,90.67471712633032,90.5589230782782,90.30275005436324,89.89035137099681,89.50305218369762,89.05981645981673,88.76990879894134,88.64166749650649,88.2910421362037,88.26659662143561,88.51347984573819,88.67278614052836,88.81096980129266,88.93018068824549,89.13006884619816,89.2419743677811,89.14870358741354,89.16995289898543,23-01-29-rings-evening_min1,1.65298013245033,2023-01-29,evening,1,G,6
88.93986962374086,88.86365634752758,88.80264728974434,88.9830958637413,89.05371195693803,89.10147027243829,89.09832690800461,89.05987051793531,88.91696090405796,88.47838651747108,88.69971949478742,88.91708218759234,89.12415054117476,89.46256068749332,89.54188023611567,89.53788667894835,89.36243920204406,89.04800939271311,88.56543777340892,87.67671791436649,88.63881668836952,89.11144827879507,89.40269206108985,89.68601586356037,89.79280089823301,89.72069353694772,88.93913671033366,88.8635360381669,88.79915248897586,88.72553238101652,89.4356244509213,89.55843332544714,89.63785214669738,89.83598319290334,89.81372090237883,89.53744126085465,88.82174322953833,89.03886927611455,88.95625781786228,88.77566570844715,88.65589588954917,88.70544915026198,88.8495201092414,89.10040732717309,89.34714161244267,89.6382303716221,89.67454497009888,89.64569547886053,89.39336480141355,89.07739725425553,88.88781973340878,88.7769843779732,88.64408414548922,88.53950157961631,88.59769616330519,88.8051681652621,88.64236040869783,88.7431547885765,88.85891783737804,89.1519229365226,23-01-29-rings-evening_min2,1.65298013245033,2023-01-29,evening,2,G,6
89.4674978166136,89.61211180727338,89.60937562472449,89.5158088751744,89.2783261605845,88.95201746356821,88.79744924443182,88.90795742075686,88.95338427029401,89.11623064672,89.2239797050934,89.2315537527299,89.18622547946197,89.0015984330243,88.93078150518345,89.14642496822545,89.66585129878602,89.89774078197624,90.13590386337552,90.2484658042413,90.16349868129292,89.96006030225621,89.6962254112101,89.26812702109297,89.07919933788848,88.95868451498032,88.97238209371432,89.06643113755524,89.26596558682955,89.38721994081023,89.37815304516684,89.46936257368128,89.5902656329298,89.88976985360988,90.0248323572988,89.99247295657312,89.84458636904034,89.66993078413502,89.4175332125387,89.13174300167043,88.695079614955,88.58994518411819,88.7700784493191,89.23334137824281,89.24192680291563,89.72157555413426,89.93409524895279,90.04797513302282,89.97653400493881,89.72341862068893,89.50969122630934,89.4400905428239,89.61609818107948,89.61842870149927,89.44617041508623,89.65081545979456,89.33958491502743,89.20342893704003,89.09198410369092,89.09315795970349,23-01-29-rings-evening_min3,1.65298013245033,2023-01-29,evening,3,G,6
